,Sample,Microbes,Culture,Media,Strain,Mean_TIC,TOTAL_TIC,CORRECTION2,PEAK_AREA,PEAK_AREA_TIC,PEAK_AREA_TIC_Log,PEAK_AREA_Log,TIC_Log_Scaled,Metabolites,Log_Scaled,Class,Sample_ID_F
50,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,1583277161,751649464.7,8.876015353,9.199556947,-0.538009852,glucose.Unk_hexose,0.114848314,TCA Glycolysis,102_MediaC_Control_SA_Media
51,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,1563389740,742208054.4,8.870525663,9.194067258,0.060325241,glyceric.acid,0.660397686,TCA Glycolysis,102_MediaC_Control_SA_Media
52,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,21992233,10440654.72,7.018727734,7.342269328,-0.058319206,glycerol.3.phosphate,0.532849121,TCA Glycolysis,102_MediaC_Control_SA_Media
53,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,676502992,321164938.3,8.506728127,8.830269722,NA,isocitric.acid,0.212224595,TCA Glycolysis,102_MediaC_Control_SA_Media
54,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,378433692,179658678.2,8.2544482,8.577989795,-0.855292597,lactic.acid,0.132697476,TCA Glycolysis,102_MediaC_Control_SA_Media
55,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,5539971914,2630061891,9.419965968,9.743507563,0.651992553,malic.acid,1.043545719,TCA Glycolysis,102_MediaC_Control_SA_Media
56,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,29183241,13854534.14,7.141591927,7.465133522,-0.453907462,maltose_sucrose,0.335056328,TCA Glycolysis,102_MediaC_Control_SA_Media
57,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,19603937,9306828.34,6.968801704,7.292343298,0.106518911,mannitol_sorbitol,0.679506054,TCA Glycolysis,102_MediaC_Control_SA_Media
58,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,126383696,59999752.28,7.778149457,8.101691052,-1.157688488,pyruvic.acid,-0.353731173,TCA Glycolysis,102_MediaC_Control_SA_Media
59,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,2623508421,1245491787,9.095340868,9.418882463,0.735212056,succinic.acid,1.103256717,TCA Glycolysis,102_MediaC_Control_SA_Media
60,102,MediaC,Control,SA,Media,15002740090,7122443142,0.47474282,31102505,14765690.94,7.169253774,7.492795369,NA,X3OMethyl_Glucose,0.015497718,TCA Glycolysis,102_MediaC_Control_SA_Media
61,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,2656202972,1143170774,9.058111113,9.424261258,0.505040568,gluconic.acid,1.061207404,TCA Glycolysis,103_MediaC_Control_SA_Media
62,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,1469793907,632566658.7,8.801106297,9.167256443,-0.658415333,glucose.Unk_hexose,0.064457598,TCA Glycolysis,103_MediaC_Control_SA_Media
63,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,1825297177,785567371.6,8.895183437,9.261333582,0.110030185,glyceric.acid,0.761758433,TCA Glycolysis,103_MediaC_Control_SA_Media
64,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,19755666,8502399.943,6.92954153,7.295691675,-0.199316309,glycerol.3.phosphate,0.466032264,TCA Glycolysis,103_MediaC_Control_SA_Media
65,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,631241388,271672275.8,8.434045321,8.800195466,NA,isocitric.acid,0.184326126,TCA Glycolysis,103_MediaC_Control_SA_Media
66,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,505523927,217566272.3,8.337591571,8.703741716,-0.647174366,lactic.acid,0.383082015,TCA Glycolysis,103_MediaC_Control_SA_Media
67,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,6127358212,2637078908,9.421123125,9.78727327,0.654147833,malic.acid,1.103767702,TCA Glycolysis,103_MediaC_Control_SA_Media
68,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,23715094,10206449.83,7.008874705,7.37502485,-0.707057392,maltose_sucrose,0.157843272,TCA Glycolysis,103_MediaC_Control_SA_Media
69,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,20665240,8893860.394,6.949090308,7.315240453,0.07535219,mannitol_sorbitol,0.71221291,TCA Glycolysis,103_MediaC_Control_SA_Media
70,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,208703321,89821274.8,7.953379215,8.31952936,-0.816466254,pyruvic.acid,0.060151316,TCA Glycolysis,103_MediaC_Control_SA_Media
71,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,3033609307,1305598080,9.115809503,9.481959648,0.769246897,succinic.acid,1.185080178,TCA Glycolysis,103_MediaC_Control_SA_Media
72,103,MediaC,Control,SA,Media,16549281234,7122443142,0.430377794,27415023,11798817.11,7.071838469,7.437988615,NA,X3OMethyl_Glucose,-0.04584414,TCA Glycolysis,103_MediaC_Control_SA_Media
73,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,1617758283,754653634.7,8.877747668,9.208913632,0.183348409,gluconic.acid,0.749905388,TCA Glycolysis,104_MediaC_Control_SA_Media
74,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,1536161555,716590304.7,8.855270928,9.186436892,-0.571353517,glucose.Unk_hexose,0.094380244,TCA Glycolysis,104_MediaC_Control_SA_Media
75,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,1699435149,792754347.5,8.899138632,9.230304596,0.118003037,glyceric.acid,0.715002182,TCA Glycolysis,104_MediaC_Control_SA_Media
76,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,21443228,10002860.2,7.000124199,7.331290163,-0.087730083,glycerol.3.phosphate,0.517099223,TCA Glycolysis,104_MediaC_Control_SA_Media
77,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,679165914,316818050.6,8.500809917,8.831975881,NA,isocitric.acid,0.213807319,TCA Glycolysis,104_MediaC_Control_SA_Media
78,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,429398096,200306088.5,8.30169415,8.632860114,-0.737030088,lactic.acid,0.241949721,TCA Glycolysis,104_MediaC_Control_SA_Media
79,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,6143756849,2865946344,9.457268055,9.788434019,0.721470127,malic.acid,1.105364902,TCA Glycolysis,104_MediaC_Control_SA_Media
80,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,22044167,10283186.88,7.012127728,7.343293692,-0.70085245,maltose_sucrose,0.095438896,TCA Glycolysis,104_MediaC_Control_SA_Media
81,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,21064750,9826307.377,6.992390345,7.323556309,0.143816149,mannitol_sorbitol,0.724091481,TCA Glycolysis,104_MediaC_Control_SA_Media
82,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,156849699,73167417.34,7.864317726,8.19548369,-0.989894334,pyruvic.acid,-0.175529594,TCA Glycolysis,104_MediaC_Control_SA_Media
83,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,2912049993,1358416232,9.133032862,9.464198827,0.797885559,succinic.acid,1.162040914,TCA Glycolysis,104_MediaC_Control_SA_Media
84,104,MediaC,Control,SA,Media,15268450133,7122443142,0.466481082,29322450,13678368.21,7.13603429,7.467200254,NA,X3OMethyl_Glucose,-0.013149332,TCA Glycolysis,104_MediaC_Control_SA_Media
253,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,1971168753,718206209.5,8.856249156,9.294723806,0.145004149,gluconic.acid,0.873950777,TCA Glycolysis,24_Media_Control_SA_Media
254,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,1997379547,727756256.9,8.861985948,9.300460598,-0.560560092,glucose.Unk_hexose,0.272264036,TCA Glycolysis,24_Media_Control_SA_Media
255,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,1671403573,608985112.5,8.784606676,9.223081326,-0.11286957,glyceric.acid,0.704117745,TCA Glycolysis,24_Media_Control_SA_Media
256,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,21499166,7833339.737,6.893946963,7.332421613,-0.255588811,glycerol.3.phosphate,0.518722317,TCA Glycolysis,24_Media_Control_SA_Media
257,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,980175864,357132483.4,8.552829354,8.991304004,NA,isocitric.acid,0.361608507,TCA Glycolysis,24_Media_Control_SA_Media
258,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,813785773,296507335.8,8.472035443,8.910510093,-0.310644578,lactic.acid,0.794778348,TCA Glycolysis,24_Media_Control_SA_Media
259,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,7663531917,2792250132,9.44595432,9.88442897,0.700397556,malic.acid,1.237454765,TCA Glycolysis,24_Media_Control_SA_Media
260,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,49409359,18002572.53,7.255334569,7.69380922,-0.236950375,maltose_sucrose,0.784783516,TCA Glycolysis,24_Media_Control_SA_Media
261,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,20761117,7564427.512,6.878776066,7.317250716,-0.035825347,mannitol_sorbitol,0.715084418,TCA Glycolysis,24_Media_Control_SA_Media
262,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,558280246,203412487.5,8.308377611,8.746852261,-0.125183292,pyruvic.acid,0.872044631,TCA Glycolysis,24_Media_Control_SA_Media
263,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,3759103041,1369649931,9.13660958,9.57508423,0.803832854,succinic.acid,1.305880996,TCA Glycolysis,24_Media_Control_SA_Media
264,24,Media,Control,SA,Media,19548059012,7122443142,0.364355517,41560656,15142854.29,7.180207743,7.618682394,NA,X3OMethyl_Glucose,0.156395391,TCA Glycolysis,24_Media_Control_SA_Media
553,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,1492521993,794063621,8.8998553,9.173920739,0.222779081,gluconic.acid,0.699320396,TCA Glycolysis,47_Media_Control_SA_Media
554,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,1956167499,1040736053,9.017340599,9.291406039,-0.310849939,glucose.Unk_hexose,0.258138382,TCA Glycolysis,47_Media_Control_SA_Media
555,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,963232442,512466713.6,8.709665662,8.983731101,-0.263935071,glyceric.acid,0.343451128,TCA Glycolysis,47_Media_Control_SA_Media
556,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,35366881,18816174.05,7.274531322,7.548596761,0.346088238,glycerol.3.phosphate,0.828831201,TCA Glycolysis,47_Media_Control_SA_Media
557,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,863823270,459578242,8.66235946,8.936424899,NA,isocitric.acid,0.310699748,TCA Glycolysis,47_Media_Control_SA_Media
558,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,770618278,409990568.4,8.612773866,8.886839306,0.041641259,lactic.acid,0.747647464,TCA Glycolysis,47_Media_Control_SA_Media
559,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,4612118557,2453776614,9.389835023,9.663900463,0.595871699,malic.acid,0.934005677,TCA Glycolysis,47_Media_Control_SA_Media
560,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,33591364,17871549.13,7.252162199,7.526227639,-0.243001475,maltose_sucrose,0.455207642,TCA Glycolysis,47_Media_Control_SA_Media
561,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,10336448,5499280.657,6.740305885,7.014371324,-0.254767812,mannitol_sorbitol,0.282444097,TCA Glycolysis,47_Media_Control_SA_Media
562,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,509337266,270981731.3,8.432940013,8.707005453,0.117375174,pyruvic.acid,0.796337579,TCA Glycolysis,47_Media_Control_SA_Media
563,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,2098047841,1116220380,9.047749947,9.321815387,0.656078815,succinic.acid,0.977341712,TCA Glycolysis,47_Media_Control_SA_Media
564,47,Media,Control,SA,Media,13387344229,7122443142,0.532028087,42182390,22442216.26,7.351065743,7.625131183,NA,X3OMethyl_Glucose,0.163613127,TCA Glycolysis,47_Media_Control_SA_Media
565,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,1513133757,1214699446,9.084468833,9.17987732,0.552051601,gluconic.acid,0.707931104,TCA Glycolysis,48_Media_Control_SA_Media
566,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,1636237715,1313523696,9.118437912,9.213846399,-0.148350618,glucose.Unk_hexose,0.137140712,TCA Glycolysis,48_Media_Control_SA_Media
567,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,727862838,584306960.1,8.76664106,8.862049546,-0.149084517,glyceric.acid,0.160094397,TCA Glycolysis,48_Media_Control_SA_Media
568,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,39888524,32021338.34,7.505439479,7.600847966,0.711137763,glycerol.3.phosphate,0.903786916,TCA Glycolysis,48_Media_Control_SA_Media
569,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,680091829,545957793.8,8.73715907,8.832567557,NA,isocitric.acid,0.214356188,TCA Glycolysis,48_Media_Control_SA_Media
570,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,557639516,447656664.7,8.650945055,8.746353542,0.137188507,lactic.acid,0.467926383,TCA Glycolysis,48_Media_Control_SA_Media
571,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,2405489367,1931056384,9.285794955,9.381203442,0.402090275,malic.acid,0.54501219,TCA Glycolysis,48_Media_Control_SA_Media
572,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,20635764,16565786.72,7.219212066,7.314620552,-0.305851827,maltose_sucrose,0.039048598,TCA Glycolysis,48_Media_Control_SA_Media
573,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,7447078,5978296.021,6.776577416,6.871985903,-0.197416992,mannitol_sorbitol,0.079057284,TCA Glycolysis,48_Media_Control_SA_Media
574,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,292407655,234736298,8.370580251,8.465988738,-0.004057039,pyruvic.acid,0.338417212,TCA Glycolysis,48_Media_Control_SA_Media
575,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,957156086,768376861.4,8.885574278,8.980982765,0.386416319,succinic.acid,0.535215061,TCA Glycolysis,48_Media_Control_SA_Media
576,48,Media,Control,SA,Media,8872325734,7122443142,0.8027707,34335605,27563617.67,7.440336217,7.535744704,NA,X3OMethyl_Glucose,0.063568291,TCA Glycolysis,48_Media_Control_SA_Media
877,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,532983506,325251397.5,8.512219171,8.726713769,-0.468599946,gluconic.acid,0.052847372,TCA Glycolysis,71_Media_Control_SA_Media
878,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,1901900670,1160628507,9.064693233,9.279187831,-0.234737423,glucose.Unk_hexose,0.239077249,TCA Glycolysis,71_Media_Control_SA_Media
879,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,1837798979,1121510665,9.049803408,9.264298006,0.421711894,glyceric.acid,0.766225397,TCA Glycolysis,71_Media_Control_SA_Media
880,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,21313980,13006784.83,7.114169956,7.328664554,0.092568221,glycerol.3.phosphate,0.513332718,TCA Glycolysis,71_Media_Control_SA_Media
881,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,767110732,468126752.1,8.670363461,8.884858059,NA,isocitric.acid,0.262863622,TCA Glycolysis,71_Media_Control_SA_Media
882,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,741005691,452196238.4,8.655326945,8.869821543,0.148156926,lactic.acid,0.713763412,TCA Glycolysis,71_Media_Control_SA_Media
883,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,3761299316,2295320296,9.360843297,9.575337895,0.541872715,malic.acid,0.812142836,TCA Glycolysis,71_Media_Control_SA_Media
884,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,28021520,17100038.63,7.232997091,7.447491689,-0.279557739,maltose_sucrose,0.300360855,TCA Glycolysis,71_Media_Control_SA_Media
885,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,11505574,7021237.956,6.846413692,7.06090829,-0.086995193,mannitol_sorbitol,0.348918636,TCA Glycolysis,71_Media_Control_SA_Media
886,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,565772461,345260747.3,8.538147206,8.752641804,0.322243537,pyruvic.acid,0.88304449,TCA Glycolysis,71_Media_Control_SA_Media
887,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,1462116821,892251887.7,8.950487475,9.164982074,0.4943527,succinic.acid,0.773898194,TCA Glycolysis,71_Media_Control_SA_Media
888,71,Media,Control,SA,Media,11671417084,7122443142,0.610246647,40587834,24768589.61,7.393901277,7.608395875,NA,X3OMethyl_Glucose,0.144882318,TCA Glycolysis,71_Media_Control_SA_Media
889,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,2243939582,965102675.5,8.98457352,9.351011159,0.37388058,gluconic.acid,0.955318596,TCA Glycolysis,72_Media_Control_SA_Media
890,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,1723501349,741265841.8,8.869973988,9.236411628,-0.547720472,glucose.Unk_hexose,0.172343816,TCA Glycolysis,72_Media_Control_SA_Media
891,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,1596413181,686606112.1,8.836707665,9.203145305,-0.00784481,glyceric.acid,0.674077007,TCA Glycolysis,72_Media_Control_SA_Media
892,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,23818931,10244355.16,7.010484627,7.376922266,-0.071350977,glycerol.3.phosphate,0.582559664,TCA Glycolysis,72_Media_Control_SA_Media
893,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,739432563,318024759.1,8.502460932,8.868898572,NA,isocitric.acid,0.248058758,TCA Glycolysis,72_Media_Control_SA_Media
894,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,555545883,238936387.7,8.378282294,8.744719934,-0.545320408,lactic.acid,0.464673708,TCA Glycolysis,72_Media_Control_SA_Media
895,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,6156577673,2647900876,9.422901723,9.789339363,0.657460588,malic.acid,1.106610662,TCA Glycolysis,72_Media_Control_SA_Media
896,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,31118361,13383788.81,7.126579075,7.493016715,-0.482543553,maltose_sucrose,0.389893069,TCA Glycolysis,72_Media_Control_SA_Media
897,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,18632712,8013798.744,6.903838431,7.270276071,0.003802074,mannitol_sorbitol,0.647984688,TCA Glycolysis,72_Media_Control_SA_Media
898,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,517969213,222774925.5,8.347866307,8.714303947,-0.048287556,pyruvic.acid,0.810204373,TCA Glycolysis,72_Media_Control_SA_Media
899,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,2919200365,1255527602,9.098826265,9.465263905,0.741007505,succinic.acid,1.163422529,TCA Glycolysis,72_Media_Control_SA_Media
900,72,Media,Control,SA,Media,16560240162,7122443142,0.430092986,34090349,14662020,7.166193808,7.532631447,NA,X3OMethyl_Glucose,0.060083813,TCA Glycolysis,72_Media_Control_SA_Media
1189,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,161311204,204559553.7,8.310819767,8.207664533,-0.827811365,gluconic.acid,-0.697479327,TCA Glycolysis,96_MediaC_Control_SA_Media
1190,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,1852724156,2349448873,9.370965999,9.267810764,0.257551791,glucose.Unk_hexose,0.221328344,TCA Glycolysis,96_MediaC_Control_SA_Media
1191,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,734313015,931186048.3,8.96903646,8.865881226,0.258902524,glyceric.acid,0.165868191,TCA Glycolysis,96_MediaC_Control_SA_Media
1192,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,13976487,17723653.85,7.24855326,7.145398025,0.305018753,glycerol.3.phosphate,0.250432106,TCA Glycolysis,96_MediaC_Control_SA_Media
1193,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,655003053,830612684.4,8.919398559,8.816243324,NA,isocitric.acid,0.199212967,TCA Glycolysis,96_MediaC_Control_SA_Media
1194,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,665510100,843936723.8,8.926309886,8.823154651,0.82646104,lactic.acid,0.620845004,TCA Glycolysis,96_MediaC_Control_SA_Media
1195,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,982572286,1246004885,9.095519745,8.99236451,0.047690267,malic.acid,0.009966539,TCA Glycolysis,96_MediaC_Control_SA_Media
1196,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,8421402,10679222.47,7.028539634,6.925384399,-0.669547751,maltose_sucrose,-0.726446301,TCA Glycolysis,96_MediaC_Control_SA_Media
1197,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,8372092,10616692.21,7.025989227,6.922833992,0.196941103,mannitol_sorbitol,0.151689936,TCA Glycolysis,96_MediaC_Control_SA_Media
1198,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,286900825,363820387.3,8.560887032,8.457731797,0.366524452,pyruvic.acid,0.322729415,TCA Glycolysis,96_MediaC_Control_SA_Media
1199,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,210183614,266534904,8.42575409,8.322598855,-0.378163596,succinic.acid,-0.318837792,TCA Glycolysis,96_MediaC_Control_SA_Media
1200,96,MediaC,Control,SA,Media,5616603371,7122443142,1.268105058,37315137,47319513.96,7.675040275,7.57188504,NA,X3OMethyl_Glucose,0.104017966,TCA Glycolysis,96_MediaC_Control_SA_Media
1201,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,1742253075,806841898,8.906788442,9.24111124,0.235144877,gluconic.acid,0.796449575,TCA Glycolysis,97_MediaC_Control_SA_Media
1202,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,1425809646,660296128.9,8.819738751,9.154061549,-0.628466356,glucose.Unk_hexose,0.043872775,TCA Glycolysis,97_MediaC_Control_SA_Media
1203,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,1999691232,926062173.3,8.966640145,9.300962942,0.25407205,glyceric.acid,0.821474221,TCA Glycolysis,97_MediaC_Control_SA_Media
1204,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,13146253,6088063.712,6.784479189,7.118801986,-0.428649647,glycerol.3.phosphate,0.212279395,TCA Glycolysis,97_MediaC_Control_SA_Media
1205,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,632839773,293069733.1,8.466970969,8.801293766,NA,isocitric.acid,0.185344967,TCA Glycolysis,97_MediaC_Control_SA_Media
1206,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,474452658,219720251.1,8.341870087,8.676192884,-0.636464707,lactic.acid,0.32822956,TCA Glycolysis,97_MediaC_Control_SA_Media
1207,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,6019398876,2787599163,9.445230325,9.779553123,0.699049069,malic.acid,1.093144713,TCA Glycolysis,97_MediaC_Control_SA_Media
1208,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,28856062,13363316.83,7.125914265,7.460237062,-0.483811637,maltose_sucrose,0.325426661,TCA Glycolysis,97_MediaC_Control_SA_Media
1209,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,19498259,9029694.093,6.955673038,7.289995835,0.085760489,mannitol_sorbitol,0.67615288,TCA Glycolysis,97_MediaC_Control_SA_Media
1210,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,143398507,66408218.89,7.822221832,8.15654463,-1.071867024,pyruvic.acid,-0.249511967,TCA Glycolysis,97_MediaC_Control_SA_Media
1211,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,2853498864,1321462692,9.121054907,9.455377704,0.777968851,succinic.acid,1.150598191,TCA Glycolysis,97_MediaC_Control_SA_Media
1212,97,MediaC,Control,SA,Media,15379838970,7122443142,0.463102582,26995765,12501808.48,7.096972842,7.431295639,NA,X3OMethyl_Glucose,-0.05333518,TCA Glycolysis,97_MediaC_Control_SA_Media
1213,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,1965557046,897693174.9,8.953127923,9.293485653,0.317794926,gluconic.acid,0.872160929,TCA Glycolysis,98_MediaC_Control_SA_Media
1214,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,1534871789,700994118.8,8.845714374,9.186072104,-0.586714296,glucose.Unk_hexose,0.093811153,TCA Glycolysis,98_MediaC_Control_SA_Media
1215,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,1704090429,778278275.2,8.891134908,9.231492637,0.101869193,glyceric.acid,0.71679239,TCA Glycolysis,98_MediaC_Control_SA_Media
1216,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,19863640,9071959.572,6.957701106,7.298058836,-0.154798003,glycerol.3.phosphate,0.469428017,TCA Glycolysis,98_MediaC_Control_SA_Media
1217,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,637821775,291300756.4,8.464341612,8.804699342,NA,isocitric.acid,0.188504159,TCA Glycolysis,98_MediaC_Control_SA_Media
1218,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,449006142,205066421.2,8.311894552,8.652252282,-0.71149721,lactic.acid,0.280561448,TCA Glycolysis,98_MediaC_Control_SA_Media
1219,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,6142910263,2805539849,9.448016442,9.788374171,0.704238392,malic.acid,1.10528255,TCA Glycolysis,98_MediaC_Control_SA_Media
1220,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,22755885,10392882.11,7.016736001,7.35709373,-0.692062454,maltose_sucrose,0.122578868,TCA Glycolysis,98_MediaC_Control_SA_Media
1221,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,21640085,9883283.036,6.994901233,7.335258962,0.147786246,mannitol_sorbitol,0.740807837,TCA Glycolysis,98_MediaC_Control_SA_Media
1222,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,148620586,67876781.28,7.83172124,8.172078969,-1.053368973,pyruvic.acid,-0.219997456,TCA Glycolysis,98_MediaC_Control_SA_Media
1223,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,2919559341,1333397318,9.124959577,9.465317307,0.784461461,succinic.acid,1.163491802,TCA Glycolysis,98_MediaC_Control_SA_Media
1224,98,MediaC,Control,SA,Media,15595048168,7122443142,0.45671184,28351187,12948322.78,7.112213517,7.452571247,NA,X3OMethyl_Glucose,-0.029522689,TCA Glycolysis,98_MediaC_Control_SA_Media
1225,99,MediaC,Control,SA,Media,14321995066,7122443142,0.497308029,2312738707,1150143529,9.06075204,9.364126569,0.509750866,gluconic.acid,0.974277957,TCA Glycolysis,99_MediaC_Control_SA_Media
1226,99,MediaC,Control,SA,Media,14321995066,7122443142,0.497308029,1476560927,734305604.8,8.865876843,9.169251372,-0.554306041,glucose.Unk_hexose,0.067569807,TCA Glycolysis,99_MediaC_Control_SA_Media
1227,99,MediaC,Control,SA,Media,14321995066,7122443142,0.497308029,1498161933,745047958.5,8.872184229,9.175558758,0.063668565,glyceric.acid,0.632508019,TCA Glycolysis,99_MediaC_Control_SA_Media
1228,99,MediaC,Control,SA,Media,14321995066,7122443142,0.497308029,21869670,10875962.49,7.036467701,7.33984223,-0.030273568,glycerol.3.phosphate,0.529367385,TCA Glycolysis,99_MediaC_Control_SA_Media
1229,99,MediaC,Control,SA,Media,14321995066,7122443142,0.497308029,648777476,322642248.1,8.508721235,8.812095764,NA,isocitric.acid,0.195365471,TCA Glycolysis,99_MediaC_Control_SA_Media
